 ,cantPalabra,cantUsuariosTotal,regionTest,provinciaSinEsaPalabra,Palabra Candidata,rankPalabras,rankPalabras_Personas,rankPersonas,FnormMax,FnormMin,provinciaFnormMax,provinciaFnormMin,entropy_palabras,entropy_personas,esLugar,fnormArgentina,information_value_palabras,information_value_personas,information_value_personas_palabras,maxDif,normCantPalabras,normCantPersonas,shuffled_entropy_palabras,shuffled_entropy_personas,,
reviro,283,177,['misiones'],14,1,285,105,97,32.861813379,0.112837168744,misiones,santafe,0.451117318382,0.500143192573,ok,1.50142966345e-06,21.5910824883,21.0811880354,0.452452735906,291.23216884,0.159421103392,0.413622009922,3.10206740672,3.08848851129,,
unsa,485,141,['salta'],13,0,114,82,98,60.7461222393,0.105674889512,salta,entrerios,0.315922553668,0.698749771482,ok,2.57312150803e-06,24.9470159202,21.0784065024,0.519649436305,574.839704305,0.203875570521,0.385831644082,3.11209613445,3.06131223488,,
clda,425,178,['mendoza'],12,0,237,92,99,39.5643707526,0.100081756787,mendoza,rionegro,0.552858081849,0.678963937288,ok,2.25479719776e-06,22.3094665096,21.0260449079,0.491949385183,395.320506181,0.192977811381,0.41431054488,3.10796647158,3.08708175239,,
riojana,1163,334,['larioja'],5,1,75,40,100,157.163899008,0.108242375461,larioja,tucuman,0.480306640148,1.04282976178,ok,6.1701862141e-06,26.9881366122,20.9592882615,0.739627910859,1451.96276725,0.276049590952,0.491227233012,3.13045421527,3.10096396203,,
secheep,192,106,['chaco'],21,0,265,155,101,24.0599811386,1.06800333217,chaco,corrientes,0.189208980538,0.267567912573,ok,1.01863779287e-06,21.9240323192,20.9517060064,0.357013541072,22.5280019395,0.127406782751,0.35096126802,3.07966919271,3.02983681033,,
yarco,193,113,['sanjuan'],19,1,312,160,102,21.7241010519,0.147988605469,sanjuan,larioja,0.267630992235,0.291493873744,ok,1.02394319804e-06,21.2654931238,20.9280734239,0.35409162887,146.795768384,0.127835466548,0.358776737851,3.06850204352,3.04792348819,,
beder,898,163,['larioja'],5,0,64,57,103,125.642326043,0.100081756787,larioja,rionegro,0.345301895917,0.924705258251,ok,4.76425384373e-06,27.3087211514,20.8827248744,0.609040051803,1255.39688827,0.254710528478,0.403551581486,3.12890331775,3.05329935571,,
tancacha,140,60,['cordoba'],21,0,309,287,104,13.7952499084,0.135948455959,cordoba,santiago,0.0424147318581,0.0847660757148,lugar,7.42756723967e-07,21.3148841029,20.8642183376,0.249529760663,101.474119813,0.101342140829,0.281409589342,3.03218018966,3.01131819716,,
rrrmano,174,79,['entrerios'],19,1,347,225,105,17.3306818799,0.134536574642,entrerios,santacruz,0.266033692504,0.253018702134,ok,9.23140499788e-07,20.850599585,20.7832566478,0.293951856494,128.817623951,0.119283365656,0.315031236668,3.06742531889,3.0453624381,,
seom,186,36,['jujuy'],21,0,199,322,106,31.0831485986,0.120089928142,jujuy,sanluis,0.033457277802,0.126930545341,ok,9.86805361842e-07,23.0006564317,20.7244429762,0.229165371433,258.832269114,0.124786834276,0.218979223816,3.08428257648,2.87583708724,,
usma,180,34,['chubut'],22,0,185,338,107,20.2594446999,20.2594446999,chubut,chubut,0.0,0.0,ok,9.54972930815e-07,23.1837292583,20.6899561009,0.221174545541,1.0,0.122080970702,0.211993629314,3.09452534109,2.76166067792,,
kolor,261,99,['jujuy'],15,0,216,139,108,41.6682208241,0.111428409698,jujuy,buenosaires,0.283215104879,0.471092504723,ok,1.38471074968e-06,22.70368256,20.6771378558,0.381193451597,373.946114254,0.152742932439,0.342611656772,3.11131032295,3.04675019984,,
winifreda,149,61,['lapampa'],20,0,321,279,109,16.0065484568,0.108242375461,lapampa,tucuman,0.163689308741,0.167026172527,lugar,7.90505370508e-07,21.1346029895,20.6353637195,0.252557196701,147.876914089,0.106483547336,0.283429711894,3.09125678824,3.02543897464,,
obereño,140,44,['misiones'],22,1,279,350,110,17.9713041917,17.9713041917,misiones,misiones,0.0,0.0,ok,7.42756723967e-07,21.6799038424,20.5888071282,0.216717115691,1.0,0.101342140829,0.243504118977,3.04096552079,2.88792113867,,
piadinas,159,114,['sanjuan'],20,1,308,178,111,18.3819316593,0.0992464022187,sanjuan,cordoba,0.155471005892,0.201969530785,ok,8.4355942222e-07,21.319036808,20.5529742864,0.329764072192,185.215093428,0.111843966827,0.359853525714,3.07074217028,3.01248549447,,
malal,496,75,['neuquen'],15,0,93,117,112,53.3173772861,0.112837168744,neuquen,santafe,0.18636454575,0.726351394478,lugar,2.63148096491e-06,26.1432754149,20.5306061641,0.425116750683,472.516085609,0.205726281931,0.308680996306,3.10603198531,3.01919884303,,
carhue,457,65,['buenosaires'],17,0,158,154,113,45.9085047957,0.120089928142,buenosaires,sanluis,0.434279470984,0.618173700616,lugar,2.42457016324e-06,23.6739898709,20.4726079056,0.359659684997,382.284388924,0.198968391506,0.291191979389,3.11352969247,2.93511476398,,
wika,168,96,['catamarca'],18,0,422,222,114,19.1145807615,0.0992464022187,catamarca,cordoba,0.334114306544,0.273988717987,ok,8.9130806876e-07,20.0482787285,20.4483276832,0.295861847613,192.597215961,0.116387579224,0.338850909838,3.04615676656,3.04014803092,,
resis,770,295,"['chaco', 'corrientes']",16,0,269,69,115,68.6301101329,0.0992464022187,chaco,cordoba,0.839629717217,0.969703504948,ok,4.08516198182e-06,21.895591683,20.4451718357,0.56096195098,691.512322852,0.242020417453,0.476052375448,3.12310487684,3.10191544499,,
unse,144,82,['santiago'],19,0,446,268,116,18.3530415544,0.133215180349,santiago,salta,0.276525340322,0.197129243058,ok,7.63978344652e-07,19.8808965984,20.4181644011,0.261608303256,137.769896091,0.103666842315,0.31958634646,3.04934326999,3.04488070448,,
emsa,149,73,['misiones'],20,0,368,265,117,18.7415029427,0.110846938225,misiones,neuquen,0.111376768157,0.144565314163,ok,7.90505370508e-07,20.6473406617,20.3693463261,0.262413807078,169.075512981,0.106483547336,0.305377697062,2.97144861759,2.96612935833,,
bombola,168,101,['formosa'],18,1,342,201,118,22.2705307151,0.112837168744,formosa,santafe,0.251228954585,0.26300446989,ok,8.9130806876e-07,20.9043419456,20.3088353742,0.312001414977,197.368747931,0.116387579224,0.345056030889,3.0790758597,3.01029388033,,
rodeoo,126,72,['catamarca'],21,0,311,285,119,15.316170482,0.119363192593,catamarca,sanjuan,0.0462881199452,0.0731901291559,lugar,6.6848105157e-07,21.2748084943,20.3075667339,0.249700201089,128.315690534,0.0926476387883,0.303691951276,3.09544319578,2.98371786441,,
olta,351,67,['larioja'],16,0,135,153,120,49.8721600432,0.100081756787,larioja,rionegro,0.235806608302,0.517424438877,lugar,1.86219721509e-06,24.2674293436,20.3059189296,0.360160652771,498.314194756,0.177191215811,0.294895736519,3.1058823264,2.91897773191,,
raco,159,74,['tucuman'],19,0,306,248,121,16.8858105719,0.106355835356,tucuman,mendoza,0.114328496994,0.214196562529,lugar,8.4355942222e-07,21.3467953889,20.293032539,0.278170217717,158.767128436,0.111843966827,0.307040506818,3.03339550783,2.98916679835,,
lerma,230,85,['salta'],19,0,314,187,122,27.7087575127,0.135948455959,salta,santiago,0.395462693396,0.396692416419,lugar,1.22024318937e-06,21.252603426,20.2688654456,0.322662487938,203.81811119,0.14230883024,0.323977763738,3.10435701204,2.98019775694,,
wacros,130,44,['santafe'],22,0,291,377,123,14.6688319367,14.6688319367,santafe,santafe,0.0,0.0,ok,6.89702672255e-07,21.5291409445,20.2661391196,0.205161263491,1.0,0.0952266438509,0.243504118977,3.06579511608,2.88594099016,,
pachata,130,89,['sanjuan'],21,1,324,257,124,15.3978518445,0.120089928142,sanjuan,sanluis,0.0451052184352,0.0616067104728,ok,6.89702672255e-07,21.0673889161,20.2109846706,0.271002841829,128.219344309,0.0952266438509,0.329597817421,3.04514587096,2.93969359067,,
bnz,158,45,['sanluis'],21,0,262,325,125,18.7340287901,0.212711670713,sanluis,mendoza,0.0678872387735,0.106565958828,ok,8.38254017049e-07,21.9881857292,20.1598655693,0.227795475814,88.0724067811,0.111323325066,0.24625063078,3.07840829455,2.86676184427,,
belgra,168,71,['buenosaires'],19,0,286,245,126,18.2742591905,0.105674889512,buenosaires,entrerios,0.137271190568,0.275346076192,ok,8.9130806876e-07,21.5784386495,20.1353596309,0.279451721495,172.92905888,0.116387579224,0.301982627863,3.05630691582,2.99916845547,,
ctes,2749,660,"['corrientes', 'chaco']",4,0,119,36,127,237.215406779,0.100081756787,corrientes,rionegro,0.956752848166,1.36613667481,lugar,1.45845588156e-05,24.8546454546,20.069628637,0.761902960708,2370.21625513,0.347037371717,0.574467477216,3.13227295965,3.12282561288,,
martija,100,63,['buenosaires'],22,0,450,409,128,11.1428409698,11.1428409698,buenosaires,buenosaires,0.0,0.0,ok,5.30540517119e-07,19.8639195295,20.0675433414,0.190941279214,1.0,0.0735759655242,0.287372461292,2.98981780492,3.02046624252,,
cldos,161,82,['mendoza'],19,1,290,229,129,16.697866151,0.110846938225,mendoza,neuquen,0.142169049452,0.24562677357,ok,8.54170232562e-07,21.550213359,20.0479403166,0.289996423634,150.63894789,0.112875498327,0.31958634646,3.0818031658,2.98033794953,,
bombolo,125,79,['formosa'],20,1,415,304,130,17.1204704872,0.116833103211,formosa,tierradelfuego,0.0931243316158,0.135612188129,ok,6.63175646399e-07,20.0956438306,20.0155599986,0.240228377525,146.537839163,0.0919900939116,0.315031236668,2.97803190403,3.00902301749,,
nae,1031,357,"['corrientes', 'chaco']",4,1,248,61,131,97.0696361906,0.211349779023,corrientes,entrerios,0.912575741805,1.11254877974,ok,5.4698727315e-06,22.137443391,19.96222278,0.586084104189,459.284304148,0.266107929694,0.499366090606,3.12414641271,3.10681097374,,
pierro,274,56,['chubut'],18,0,213,221,132,29.2636423443,0.108242375461,chubut,tucuman,0.25236868257,0.53639944369,ok,1.45368101691e-06,22.7809568898,19.954839047,0.296624646871,270.352920652,0.156754110024,0.272977650956,3.06551595791,3.00055849401,,
garramuño,234,61,['tierradelfuego'],17,0,189,211,133,26.7547806353,0.106355835356,tierradelfuego,mendoza,0.13770428282,0.415469033334,ok,1.24146481006e-06,23.1521742509,19.9520537113,0.303799779595,251.559122691,0.143731649029,0.283429711894,3.07939441737,2.95055532503,,
carcarañá,801,20,['santafe'],20,0,33,319,134,90.0440606577,0.0992464022187,santafe,cordoba,0.0270482690084,0.394397691447,lugar,4.24962954213e-06,29.8411612457,19.9067748975,0.230436139596,907.27783219,0.245277574571,0.147143092985,3.12078846879,2.45820443279,,
ancasti,309,94,['catamarca'],14,0,178,141,135,36.1461623374,0.111428409698,catamarca,buenosaires,0.272029818263,0.634577719888,lugar,1.6393701979e-06,23.3054284155,19.8896033946,0.379739187331,324.389107189,0.166674274611,0.336277875184,3.08960010019,3.03918296656,,
pelay,179,63,['entrerios'],19,0,267,259,136,18.387430775,0.106355835356,entrerios,mendoza,0.15402570009,0.302483876367,lugar,9.49667525644e-07,21.8962578138,19.8051592558,0.27061797192,172.885960732,0.121621240012,0.287372461292,3.07984034673,2.94888243096,,
rodeooo,184,107,['catamarca'],18,0,338,194,137,21.0750505832,0.105674889512,catamarca,entrerios,0.311206094993,0.385349424808,lugar,9.761945515e-07,20.9336008362,19.7692415952,0.318945586876,199.432908618,0.123894701853,0.352108831679,3.09361168405,3.01299331353,,
macachin,232,75,['lapampa'],17,0,218,191,138,25.0102319638,0.110846938225,lapampa,neuquen,0.182102978484,0.45483327788,lugar,1.23085399972e-06,22.6534856189,19.744520892,0.319798478238,225.628532139,0.143023306092,0.308680996306,3.06496635433,2.96750426859,,
naschel,178,49,['sanluis'],21,0,228,293,139,21.0157374248,0.297739206656,sanluis,cordoba,0.0855285935358,0.230323540876,lugar,9.44362120472e-07,22.4889042136,19.7262013222,0.246839502738,70.5843804074,0.121158933787,0.256658160972,3.09378248879,2.86902133613,,
noxxx,109,46,['santafe'],22,0,367,442,140,12.2992513931,12.2992513931,santafe,santafe,0.0,0.0,ok,5.7828916366e-07,20.6812534215,19.7026409401,0.178670198373,1.0,0.0806874735798,0.248936774772,3.0556575337,2.91106742881,,
rg,2282,642,"['tierradelfuego', 'santacruz']",0,0,161,44,141,148.845373491,0.118667036908,tierradelfuego,corrientes,1.01574922781,1.35262125799,lugar,1.21069346007e-05,23.6076141495,19.6994506852,0.707776416978,1254.31103169,0.331673119892,0.571088055496,3.1318695532,3.11842477079,,
bevono,111,58,['lapampa'],21,0,399,389,142,12.2272245156,0.111428409698,lapampa,buenosaires,0.051396505482,0.0870995231918,ok,5.88899974002e-07,20.3575376469,19.6988627879,0.197955323146,109.731661331,0.0821879048313,0.277266323686,3.04761252277,2.98637198096,,
bordet,347,43,['entrerios'],18,0,99,220,143,36.0351373235,0.116833103211,entrerios,tierradelfuego,0.110291599901,0.514349687072,ok,1.8409755944e-06,25.3405188978,19.6601781036,0.296774304134,308.432596011,0.176245400926,0.240694463471,3.11315259475,2.84408816707,,
fueguina,432,167,['tierradelfuego'],13,1,191,99,144,45.7985764587,0.106355835356,tierradelfuego,mendoza,0.467417228839,0.812304208254,ok,2.29193503396e-06,23.1126823793,19.6438813753,0.467932581407,430.616489497,0.194325916316,0.406514505553,3.10739202847,3.05606592083,,
clorinda,429,146,['formosa'],11,0,358,127,145,50.108694109,0.100081756787,formosa,rionegro,0.733221272795,0.821927068477,lugar,2.27601881844e-06,20.7634221306,19.6309828078,0.402853148952,500.677603168,0.193750851651,0.390090424521,3.10758567084,3.06679337156,,
taj,417,129,['entrerios'],9,0,146,107,146,41.4245566886,0.100081756787,entrerios,rionegro,0.370595862062,0.805777348581,ok,2.21235395639e-06,23.9005503517,19.6293025843,0.444461896193,413.907169682,0.191409660717,0.374960959828,3.11655348326,3.06100713354,,
arauco,385,45,['larioja'],17,0,98,207,147,55.6437156565,0.111156586506,larioja,lapampa,0.144264140209,0.600769188433,lugar,2.04258099091e-06,25.4270724226,19.626685569,0.307904073583,500.588560747,0.184820910234,0.24625063078,3.10478541743,2.8859406491,,
rubinos,118,35,['tierradelfuego'],22,0,343,491,148,13.7863061789,13.7863061789,tierradelfuego,tierradelfuego,0.0,0.0,ok,6.26037810201e-07,20.8959370749,19.5939470811,0.162510651848,1.0,0.0872344562229,0.21553633046,3.03603382088,2.84686376158,,
fadul,226,75,['tierradelfuego'],21,0,364,234,149,22.1982896101,4.84331668712,tierradelfuego,santacruz,0.438494045755,0.535217160728,ok,1.19902156869e-06,20.6939080133,19.5739223285,0.287996892078,4.58328270566,0.140861048449,0.308680996306,3.08471328355,3.03821900027,,
portho,118,74,['sanjuan'],20,0,416,336,150,13.8461303408,0.110846938225,sanjuan,neuquen,0.0976637586323,0.142984544972,ok,6.26037810201e-07,20.0915028785,19.5640905279,0.222251820499,124.912158717,0.0872344562229,0.307040506818,3.01681890505,2.98551035775,,
ipra,156,31,['tierradelfuego'],22,0,232,432,151,18.2259641009,18.2259641009,tierradelfuego,tierradelfuego,0.0,0.0,ok,8.27643206706e-07,22.3780273303,19.543015262,0.182359530489,1.0,0.110272082246,0.200704258006,3.07162551332,2.68248954208,,
lep,231,63,['cordoba'],17,0,207,218,152,22.4296869014,0.106355835356,cordoba,mendoza,0.139210308636,0.404949097635,ok,1.22554859455e-06,22.9001255241,19.5320721833,0.297455194187,210.892865692,0.142666841411,0.287372461292,3.055773918,2.89255690072,,
cresto,184,26,['entrerios'],21,0,210,456,153,19.2328298911,0.222313173011,entrerios,lapampa,0.0599601521248,0.163023629494,ok,9.761945515e-07,22.7995777687,19.5242214987,0.174607654728,86.5123268702,0.123894701853,0.179207844966,3.0903834944,2.75810048441,,
caucete,273,113,['sanjuan'],14,0,245,145,154,30.6763404964,0.0992464022187,sanjuan,cordoba,0.337325636643,0.618705273424,lugar,1.44837561174e-06,22.1848220248,19.4744489568,0.370283686554,309.092720851,0.156452385938,0.358776737851,3.07864378552,3.02510999035,,
monticas,135,53,['santafe'],21,0,318,351,155,15.0073434429,0.198492804437,santafe,cordoba,0.0771064198117,0.0935999632458,lugar,7.16229698111e-07,21.1943311838,19.4622700052,0.215654954931,75.6064860159,0.0983410302661,0.26624854056,3.07200304997,2.84374510102,,
edese,103,76,['santiago'],21,0,447,382,156,13.8667425078,0.108242375461,santiago,tucuman,0.054658823618,0.0700542808755,ok,5.46456732633e-07,19.8803006402,19.4394921497,0.203888146355,128.108261193,0.0760152006097,0.310299756816,3.02785841575,2.97732873193,,
castex,323,105,['lapampa'],14,0,192,136,157,33.9027588842,0.105674889512,lapampa,entrerios,0.322214106871,0.680732321822,lugar,1.7136458703e-06,23.1075808302,19.3723911152,0.383886238628,320.821332683,0.170330886201,0.349802826817,3.09443950327,3.00484556558,,
dpec,194,99,['corrientes'],19,0,483,231,158,20.2920633112,0.556763267877,corrientes,formosa,0.486566830546,0.491927577974,ok,1.02924860321e-06,19.6135025928,19.3505524341,0.288756137652,36.446483599,0.128261934915,0.342611656772,3.06732045234,3.03808209789,,
ullum,160,71,['sanjuan'],17,0,331,275,159,18.5012948519,0.0992464022187,sanjuan,cordoba,0.189355733218,0.368071243608,lugar,8.48864827391e-07,20.9929010518,19.3013968575,0.25645381663,186.41778884,0.112361344355,0.301982627863,3.0564831865,3.00417973954,,
argel,921,411,"['formosa', 'misiones']",11,1,345,73,160,81.565818744,0.0992464022187,formosa,cordoba,1.00342214807,1.15384358314,ok,4.88627816267e-06,20.8743009835,19.3008442626,0.551193976647,821.851643189,0.256797493188,0.516580929883,3.12327382049,3.11390571989,,
lelac,235,58,['rionegro'],17,0,288,262,161,21.8178229796,0.111428409698,rionegro,buenosaires,0.354635001496,0.432417641266,ok,1.24677021523e-06,21.5732318838,19.2921602066,0.268002708064,195.801259649,0.14408355338,0.277266323686,3.09356542343,2.88174395358,,
tvcoa,94,52,['mendoza'],21,0,507,514,162,9.89109268815,0.111156586506,mendoza,lapampa,0.0589144326609,0.0950301172556,ok,4.98708086092e-07,19.4209982217,19.2884153586,0.157561547987,88.9834151901,0.0684699177744,0.263920572425,3.02187651331,3.03776471053,,
adosac,169,39,['santacruz'],21,0,280,383,163,21.7949250921,0.787867293884,santacruz,chubut,0.172431393319,0.202273001797,ok,8.96613473932e-07,21.6473047802,19.268045844,0.203604910678,27.6631931053,0.116877322178,0.228761613864,3.09739523939,2.80575357595,,
cipo,855,305,"['neuquen', 'rionegro']",8,0,360,87,164,57.3078670622,0.108242375461,neuquen,tucuman,0.994206898198,1.11451547383,lugar,4.53612142137e-06,20.7273402869,19.2565163362,0.506367718784,529.440219858,0.250661316734,0.480126573777,3.12231851768,3.09161507266,,
nájera,151,29,['larioja'],21,0,260,477,165,22.1982908204,0.106355835356,larioja,mendoza,0.0398275579114,0.14999492361,lugar,8.0111618085e-07,22.0008664282,19.2207081942,0.167194565699,208.717187411,0.107583849576,0.192553596227,3.07929097845,2.80537395896,,
tafi,995,387,['tucuman'],5,0,179,59,166,90.598868261,0.106355835356,tucuman,mendoza,0.787961707372,1.17564662743,lugar,5.27887814534e-06,23.2994827757,19.2152301068,0.60500061462,851.846708339,0.263174973371,0.509227456185,3.12760718011,3.10516697601,,
yaganes,211,41,['tierradelfuego'],20,1,182,311,167,24.4181185711,0.133215180349,tierradelfuego,salta,0.0601621208664,0.228720744776,ok,1.11944049112e-06,23.2360075129,19.2028764036,0.237662321566,183.298318608,0.135193734218,0.234873619001,3.06957916693,2.71578585484,,
bosetti,175,49,['larioja'],18,0,476,370,168,23.0862224532,0.112552470555,larioja,chubut,0.455139741578,0.395905766689,ok,9.28445904959e-07,19.648208516,19.1982126006,0.208825415732,205.11519951,0.119756269216,0.256658160972,3.09205449558,2.9724282021,,
arion,152,47,['chaco'],20,0,302,358,169,19.7212960152,0.105674889512,chaco,entrerios,0.0791746385144,0.205470749802,ok,8.06421586021e-07,21.398634906,19.1959817724,0.212696115167,186.622348094,0.108128547563,0.251565147725,3.03155445554,2.85394946828,,
gregores,262,63,['santacruz'],19,0,256,235,170,32.4233144888,0.237334073816,santacruz,corrientes,0.341671657221,0.5648309673,lugar,1.39001615485e-06,22.0186091786,19.1902947859,0.287986987904,136.614662899,0.153058502404,0.287372461292,3.0825467704,2.95363767923,,
cpem,152,55,['neuquen'],20,0,277,315,171,16.6270407337,0.100081756787,neuquen,rionegro,0.0791746385144,0.181415523082,ok,8.06421586021e-07,21.7625322869,19.1446022716,0.232208370886,166.134581041,0.108128547563,0.27077552594,3.08176154995,2.82280538744,,
cerrillos,256,94,['salta'],15,0,294,183,172,31.0391370214,0.100081756787,salta,rionegro,0.429924604964,0.653353909331,lugar,1.35818372383e-06,21.4576159785,19.1265927087,0.325938854814,310.137811504,0.151146723187,0.336277875184,3.11212660228,3.04417799792,,
villaguay,415,98,"['entrerios', 'corrientes']",13,0,555,199,173,32.3365161906,0.100081756787,entrerios,rionegro,0.900014166603,0.767821569844,lugar,2.20174314605e-06,19.1015716945,19.1092666289,0.314678199953,323.101004905,0.191012922235,0.341370888431,3.09636267968,2.96505486654,,
minuzzi,132,31,['larioja'],21,0,335,521,174,19.3865073165,0.0992464022187,larioja,cordoba,0.0445379124398,0.142505867393,ok,7.00313482598e-07,20.9632776732,19.0495516272,0.155840366961,195.337129438,0.0964865377188,0.200704258006,3.02041877856,2.84672021207,,
